Year,Month,Day,Time,Miss,Slot,SlotM,Spin,SpinM,Winners,Payout
2021,Apr,4,17:50,true,4,3,1,1,1057,2764
2021,Apr,4,17:51,true,6,0,8,20,2922,59278
2021,Apr,4,17:53,true,4,3,5,5,1679,7998
2021,Apr,4,17:54,true,1,2,3,3,3057,11378
2021,Apr,4,17:55,true,3,2,5,5,1904,8625
2021,Apr,4,17:56,false,2,2,2,4,1775,12124
2021,Apr,4,17:57,true,7,2,3,3,3177,13700
2021,Apr,4,17:58,true,8,5,1,1,1290,2806
2021,Apr,4,17:59,true,8,3,3,12,2859,40925
2021,Apr,4,18:00,false,1,2,1,2,1209,3425
2021,Apr,4,18:01,true,5,5,2,2,1644,6680
2021,Apr,4,18:02,false,1,5,1,5,1137,6020
2021,Apr,4,18:03,true,3,2,1,1,1205,2037
2021,Apr,4,18:04,true,3,7,4,25,3220,80734
2021,Apr,4,18:05,true,4,7,5,5,1869,7411
2021,Apr,4,18:06,false,5,0,5,5,0,0
2021,Apr,4,18:07,true,1,25,2,2,1901,7157
2021,Apr,4,18:08,true,1,3,8,25,3620,58635
2021,Apr,4,18:10,true,4,0,1,1,1623,2978
2021,Apr,4,18:11,true,2,3,5,5,2135,8878
2021,Apr,4,18:12,true,4,2,1,1,1498,2530
2021,Apr,4,18:13,true,7,0,2,2,1900,6715
2021,Apr,4,18:13,true,4,7,1,1,1336,2802
2021,Apr,4,18:14,true,5,2,1,1,1246,2460
2021,Apr,4,18:15,true,8,2,1,1,1212,1758
2021,Apr,4,18:16,true,6,2,1,1,1072,2079
2021,Apr,4,18:17,true,2,4,1,1,1030,2096
2021,Apr,4,18:18,true,7,0,1,1,984,1874
2021,Apr,4,18:19,true,7,2,2,2,1275,6007
2021,Apr,4,18:19,true,5,0,3,20,2662,65400
2021,Apr,4,18:21,false,2,3,2,6,1401,11393
2021,Apr,4,18:21,true,7,0,5,5,1676,7444
2021,Apr,4,18:22,false,3,2,3,20,2918,68010
2021,Apr,4,18:24,true,3,4,1,1,1315,3351
2021,Apr,4,18:25,true,8,7,6,10,2226,24592
2021,Apr,4,18:25,true,8,5,2,2,1851,8166
2021,Apr,4,18:26,true,7,2,2,2,1834,7998
2021,Apr,4,18:27,true,6,3,1,1,1354,4998
2021,Apr,4,18:28,true,3,2,5,5,1896,11475
2021,Apr,4,18:29,true,3,3,1,1,1268,3846
2021,Apr,4,18:30,true,7,25,2,2,1525,5281
2021,Apr,4,18:30,true,7,3,6,10,1954,21432
2021,Apr,4,18:31,true,5,3,1,1,1172,2346
2021,Apr,4,18:32,true,8,5,1,1,1129,2217
2021,Apr,4,18:33,true,8,2,1,1,1066,2076
2021,Apr,4,18:34,true,7,2,5,5,1445,6920
2021,Apr,4,18:35,true,4,4,2,2,1418,6762
2021,Apr,4,18:35,true,6,2,1,1,959,2225
2021,Apr,4,18:36,true,1,0,5,5,1342,6477
2021,Apr,4,18:37,false,2,0,2,2,1301,5014
2021,Apr,4,18:38,true,5,2,1,1,929,3371
2021,Apr,4,18:39,true,8,2,3,4,2535,18536
2021,Apr,4,18:40,false,1,15,1,15,853,18565
2021,Apr,4,18:41,true,8,2,6,10,1655,17809
2021,Apr,4,18:42,true,7,0,3,2,2549,7180
2021,Apr,4,18:43,true,3,0,2,2,1502,5514
2021,Apr,4,18:44,true,4,5,6,10,1723,20441
2021,Apr,4,18:45,false,1,2,1,2,1136,4944
2021,Apr,4,18:46,true,4,25,1,1,1114,2434
2021,Apr,4,18:46,true,5,25,6,10,1644,14402
2021,Apr,4,18:47,true,7,7,2,2,1522,6104
2021,Apr,4,18:48,true,4,3,1,1,1073,2022
2021,Apr,4,18:49,true,1,3,5,5,1728,9220
2021,Apr,4,18:50,true,5,5,1,1,1063,2525
2021,Apr,4,18:51,true,6,2,2,2,1388,5193
2021,Apr,4,18:51,true,7,5,2,2,1295,5625
2021,Apr,4,18:52,true,1,0,2,2,1280,5718
2021,Apr,4,18:53,true,4,5,2,2,1262,5436
2021,Apr,4,18:54,true,5,2,1,1,978,3540
2021,Apr,4,18:55,true,3,3,7,5,2806,54543
2021,Apr,4,18:57,true,7,2,2,2,1384,5786
2021,Apr,4,18:57,true,8,5,2,2,1490,6122
2021,Apr,4,18:58,true,4,3,1,1,1131,2884
2021,Apr,4,18:59,true,3,3,1,1,1075,3044
2021,Apr,4,19:00,true,7,0,1,1,1014,2241
2021,Apr,4,19:01,true,4,3,7,5,2717,49678
2021,Apr,4,19:02,true,8,4,5,5,1519,6804
2021,Apr,4,19:03,true,3,3,4,7,3080,25889
2021,Apr,4,19:05,true,8,4,1,1,1176,3928
2021,Apr,4,19:06,true,4,0,5,5,1670,7589
2021,Apr,4,19:07,true,4,2,2,2,1653,5769
2021,Apr,4,19:07,true,3,2,1,1,1085,1720
2021,Apr,4,19:08,false,4,3,4,21,2984,55517
2021,Apr,4,19:10,true,5,2,2,2,1529,4976
2021,Apr,4,19:11,false,5,4,5,20,1879,27565
2021,Apr,4,19:12,true,5,2,1,1,1278,2324
2021,Apr,4,19:12,true,5,3,1,1,1229,2162
2021,Apr,4,19:13,true,8,2,1,1,1247,2171
2021,Apr,4,19:14,true,4,0,2,2,1634,5826
2021,Apr,4,19:15,true,8,3,1,1,1078,1725
2021,Apr,4,19:16,true,4,4,2,2,1501,5434
2021,Apr,4,19:17,true,1,3,4,20,3399,62720
2021,Apr,4,19:18,true,8,5,2,2,1670,11824
2021,Apr,4,19:19,false,3,3,3,6,3336,18649
2021,Apr,4,19:20,true,4,3,1,1,1379,2459
2021,Apr,4,19:21,true,6,4,1,1,1304,2887
2021,Apr,4,19:22,true,8,2,5,5,1999,10055
2021,Apr,4,19:23,true,4,5,1,1,1202,2522
2021,Apr,4,19:24,false,2,2,2,4,1556,7476
2021,Apr,4,19:24,true,8,0,3,10,3029,25110
2021,Apr,4,19:26,true,4,3,1,1,1292,2475
2021,Apr,4,19:26,false,7,0,7,5,3338,47207
2021,Apr,4,19:28,true,1,2,5,5,1901,7767
2021,Apr,4,19:29,true,7,3,1,1,1294,2192
2021,Apr,4,19:30,true,3,0,1,1,1224,2163
2021,Apr,4,19:31,true,7,2,5,5,1685,6995
2021,Apr,4,19:32,false,1,4,1,4,1105,3992
2021,Apr,4,19:32,true,6,3,3,2,3080,7715
2021,Apr,4,19:34,true,8,2,2,2,1532,17263
2021,Apr,4,19:34,true,8,2,3,20,2795,45732
2021,Apr,4,19:35,false,1,25,1,25,1274,54014
2021,Apr,4,19:36,false,2,7,2,14,1749,24362
2021,Apr,4,19:37,true,2,2,1,1,1529,3574
2021,Apr,4,19:38,false,5,2,5,10,2046,16799
2021,Apr,4,19:39,true,7,2,2,2,1922,5716
2021,Apr,4,19:40,true,2,3,1,1,1568,3485
2021,Apr,4,19:41,true,4,3,2,2,1805,5041
2021,Apr,4,19:41,true,4,10,3,7,3289,20684
2021,Apr,4,19:43,true,8,0,1,1,1529,2755
2021,Apr,4,19:43,true,4,4,3,20,3245,54818
2021,Apr,4,19:45,true,3,3,6,10,2500,24895
2021,Apr,4,19:45,false,1,2,1,2,1622,3844
2021,Apr,4,19:46,true,3,3,1,1,1598,2495
2021,Apr,4,19:47,true,3,0,1,1,1518,2689
2021,Apr,4,19:48,true,3,0,5,5,2070,11510
2021,Apr,4,19:49,true,2,4,3,2,3518,9541
2021,Apr,4,19:50,true,3,2,2,2,1924,8907
2021,Apr,4,19:51,true,5,7,2,2,1729,7000
2021,Apr,4,19:52,false,1,2,1,2,1345,5620
2021,Apr,4,19:53,false,6,2,6,20,1988,34097
2021,Apr,4,19:54,true,4,2,2,2,1657,5675
2021,Apr,4,19:55,true,2,10,1,1,1358,2368
2021,Apr,4,19:55,true,2,5,8,15,3524,110802
2021,Apr,4,19:57,true,6,3,5,5,2083,9442
2021,Apr,4,19:58,true,4,0,1,1,1573,2643
2021,Apr,4,19:59,true,2,0,6,10,2472,21742
2021,Apr,4,20:00,true,8,3,4,7,3834,27323
2021,Apr,4,20:02,true,3,0,1,1,1671,3179
2021,Apr,4,20:03,true,3,2,2,2,2191,7923
2021,Apr,4,20:03,false,2,2,2,4,2033,12456
2021,Apr,4,20:04,true,4,3,1,1,1545,3236
2021,Apr,4,20:05,false,1,0,1,1,1366,2607
2021,Apr,4,20:06,false,2,2,2,4,1700,13081
2021,Apr,4,20:07,true,1,2,7,5,3573,76316
2021,Apr,4,20:08,true,5,0,1,1,1441,3013
2021,Apr,4,20:09,true,7,3,1,1,1391,3022
2021,Apr,4,20:10,true,7,0,2,2,1824,7812
2021,Apr,4,20:11,true,2,10,1,1,1268,2344
2021,Apr,4,20:12,true,6,3,1,1,1267,2211
2021,Apr,4,20:13,false,1,0,1,1,1195,2045
2021,Apr,4,20:14,true,7,2,2,2,1549,6564
2021,Apr,4,20:15,true,3,3,1,1,1115,2774
2021,Apr,4,20:15,true,7,0,1,1,1113,2643
2021,Apr,4,20:16,true,2,5,1,1,1047,2536
2021,Apr,4,20:17,true,2,0,8,100,3040,148237
2021,Apr,4,20:19,true,8,2,6,10,1840,27400
2021,Apr,4,20:20,true,4,2,1,1,1300,1994
2021,Apr,4,20:21,true,2,0,1,1,1304,2440
2021,Apr,4,20:22,true,5,10,1,1,1285,3532
2021,Apr,4,20:22,true,4,3,2,2,1710,7570
2021,Apr,4,20:23,true,4,5,1,1,1241,3283
2021,Apr,4,20:24,true,4,2,3,15,2919,55208
2021,Apr,4,20:26,true,8,2,2,2,1630,6885
2021,Apr,4,20:26,true,7,20,2,2,1583,6356
2021,Apr,4,20:27,true,6,3,5,5,1949,12189
2021,Apr,4,20:28,true,3,2,1,1,1346,5144
2021,Apr,4,20:29,true,3,0,1,1,1302,3016
2021,Apr,4,20:30,true,7,2,6,10,1977,18290
2021,Apr,4,20:31,true,2,4,7,5,3584,77494
2021,Apr,4,20:33,true,6,3,2,2,1819,7823
2021,Apr,4,20:34,true,5,2,7,5,3513,84609
2021,Apr,4,20:35,false,1,2,1,2,1479,5169
2021,Apr,4,20:36,false,2,3,2,6,1938,20670
2021,Apr,4,20:37,false,1,3,1,3,1538,8636
2021,Apr,4,20:38,true,3,3,1,1,1463,2261
2021,Apr,4,20:39,true,4,0,6,10,2362,41465
2021,Apr,4,20:40,false,2,3,2,6,1989,43085
2021,Apr,4,20:41,false,2,2,2,4,2010,28828
2021,Apr,4,20:41,true,3,3,2,2,1921,17085
2021,Apr,4,20:42,true,2,3,4,5,4040,27294
2021,Apr,4,20:44,true,4,0,5,5,2409,30027
2021,Apr,4,20:45,true,2,4,6,10,2569,41869
2021,Apr,4,20:46,true,8,2,3,25,3771,114849
2021,Apr,4,20:47,true,8,4,2,2,2365,8858
2021,Apr,4,20:48,true,3,2,2,2,2384,8422
2021,Apr,4,20:49,true,2,10,1,1,1786,7324
2021,Apr,4,20:50,true,3,3,2,2,2231,9003
2021,Apr,4,20:51,true,3,2,1,1,1564,4691
2021,Apr,4,20:52,true,3,0,1,1,1495,4576
2021,Apr,4,20:52,true,4,7,2,2,1883,7273
2021,Apr,4,20:53,true,1,15,4,40,3913,164267
2021,Apr,4,20:55,true,3,3,2,2,2108,6836
2021,Apr,4,20:56,true,7,5,1,1,1588,3516
2021,Apr,4,20:57,true,1,10,2,2,2120,7448
2021,Apr,4,20:58,true,3,2,1,1,1632,3304
2021,Apr,4,20:59,true,6,0,5,5,2260,10531
2021,Apr,4,20:59,true,5,2,1,1,1456,2673
2021,Apr,4,21:00,false,4,3,4,30,4011,146893
2021,Apr,4,21:02,true,5,7,6,10,2705,52221
2021,Apr,4,21:03,true,8,3,5,5,2738,10580
2021,Apr,4,21:04,true,6,4,1,1,1796,3606
2021,Apr,4,21:05,true,1,3,5,5,2504,10270
2021,Apr,4,21:06,true,4,4,5,5,2573,10989
2021,Apr,4,21:06,true,6,2,1,1,1662,3380
2021,Apr,4,21:07,true,7,2,3,25,4334,129634
2021,Apr,4,21:09,false,1,5,1,5,1671,9905
2021,Apr,4,21:09,true,5,4,1,1,1704,3272
2021,Apr,4,21:10,true,3,4,2,2,2383,11396
2021,Apr,4,21:11,true,5,4,1,1,1602,2927
2021,Apr,4,21:12,true,8,5,3,15,4102,90334
2021,Apr,4,21:13,true,7,0,5,5,2690,12507
2021,Apr,4,21:14,true,1,5,6,10,3127,32832
2021,Apr,4,21:15,true,8,3,7,5,4754,106851
2021,Apr,4,21:17,true,7,4,6,10,3254,37232
2021,Apr,4,21:18,true,4,2,3,3,4810,25646
2021,Apr,4,21:19,true,3,0,1,1,2016,5193
2021,Apr,4,21:20,true,3,2,1,1,1855,4296
2021,Apr,4,21:21,true,7,3,6,10,3176,29765
2021,Apr,4,21:22,false,1,7,1,7,1784,12605
2021,Apr,4,21:23,true,1,2,3,2,4747,19808
2021,Apr,4,21:24,true,4,0,2,2,2456,11890
2021,Apr,4,21:25,false,1,3,1,3,1701,6161
2021,Apr,4,21:26,false,1,2,1,2,1684,4318
2021,Apr,4,21:26,true,6,3,1,1,1563,2866
2021,Apr,4,21:27,true,2,4,5,5,2275,10930
2021,Apr,4,21:28,true,4,5,5,5,2212,13312
2021,Apr,4,21:29,true,6,7,3,2,3830,15723
2021,Apr,4,21:30,true,4,3,1,1,1387,3089
2021,Apr,4,21:31,true,2,25,3,25,3229,125298
2021,Apr,4,21:32,true,6,2,5,5,2166,10777
2021,Apr,4,21:33,true,7,0,1,1,1435,3392
2021,Apr,4,21:34,true,5,0,1,1,1386,2835
2021,Apr,4,21:35,true,6,0,2,2,1763,7080
2021,Apr,4,21:36,true,6,5,2,2,1681,7422
2021,Apr,4,21:36,true,5,2,6,10,2465,27610
2021,Apr,4,21:37,true,1,2,3,3,3501,19400
2021,Apr,4,21:38,true,7,4,2,2,1710,6407
2021,Apr,4,21:39,true,2,4,6,10,2295,24274
2021,Apr,4,21:40,true,4,0,6,10,2282,23133
2021,Apr,4,21:41,true,7,2,1,1,1410,3047
2021,Apr,4,21:42,true,4,0,1,1,1353,2764
2021,Apr,4,21:43,false,8,0,8,60,3788,131651
2021,Apr,4,21:46,true,6,2,7,5,3744,86765
2021,Apr,4,21:47,true,4,4,7,5,3808,89124
2021,Apr,4,21:49,true,5,3,2,2,2153,10867
2021,Apr,4,21:50,false,2,2,2,4,2135,17925
2021,Apr,4,21:51,true,8,2,1,1,1660,4455
2021,Apr,4,21:52,true,8,0,1,1,1542,3980
2021,Apr,4,21:53,true,8,0,7,5,3985,107607
2021,Apr,4,21:55,true,6,2,2,2,2042,9627
2021,Apr,4,21:55,true,4,3,1,1,1541,3405
2021,Apr,4,21:56,true,8,0,6,10,2867,32534
2021,Apr,4,21:57,true,4,0,1,1,1484,3418
2021,Apr,4,21:58,true,4,5,7,5,4208,73706
2021,Apr,4,22:00,true,1,0,2,2,2054,9747
2021,Apr,4,22:01,true,4,3,3,20,4171,93648
2021,Apr,4,22:02,true,4,5,2,2,2201,9554
2021,Apr,4,22:03,true,4,0,1,1,1689,3643
2021,Apr,4,22:04,true,6,5,5,5,2733,13453
2021,Apr,4,22:05,true,4,0,2,2,2203,9406
2021,Apr,4,22:06,false,1,3,1,3,1537,6243
2021,Apr,4,22:07,true,8,2,1,1,1505,3113
2021,Apr,4,22:08,true,7,0,1,1,1386,2911
2021,Apr,4,22:08,true,2,7,1,1,1258,3081
2021,Apr,4,22:09,true,5,15,2,2,1776,9860
2021,Apr,4,22:10,false,1,15,1,15,1199,28296
2021,Apr,4,22:11,true,4,0,7,5,3843,92023
2021,Apr,4,22:13,true,7,5,5,5,2131,10667
2021,Apr,4,22:14,true,2,0,5,5,2259,15224
2021,Apr,4,22:15,true,1,3,5,5,2236,11708
2021,Apr,4,22:16,true,6,0,2,2,2122,10044
2021,Apr,4,22:17,true,8,0,1,1,1592,4389
2021,Apr,4,22:17,true,8,5,6,10,2675,26528
2021,Apr,4,22:18,true,7,3,5,5,2190,15239
2021,Apr,4,22:19,true,7,5,1,1,1410,3871
2021,Apr,4,22:20,true,3,2,1,1,1356,3467
2021,Apr,4,22:21,false,1,2,1,2,1260,5494
2021,Apr,4,22:22,true,4,4,1,1,1185,3538
2021,Apr,4,22:23,true,4,3,2,2,1495,7965
2021,Apr,4,22:24,true,7,0,5,5,1651,18353
2021,Apr,4,22:25,false,1,5,1,5,1090,11265
2021,Apr,4,22:25,true,8,5,1,1,1137,3162
2021,Apr,4,22:26,true,5,2,6,10,1902,27018
2021,Apr,4,22:27,true,1,3,3,10,3183,46424
2021,Apr,4,22:29,true,3,3,2,2,1639,8031
2021,Apr,4,22:29,true,3,2,2,2,1530,8548
2021,Apr,4,22:30,true,3,7,1,1,1128,3635
2021,Apr,4,22:31,true,4,0,5,5,1671,9436
2021,Apr,4,22:32,true,7,7,5,5,1743,13634
2021,Apr,4,22:33,true,4,2,1,1,1094,3574
2021,Apr,4,22:34,true,5,3,1,1,1034,3487
2021,Apr,4,22:34,true,4,0,2,2,1311,7527
2021,Apr,4,22:35,true,1,3,5,5,1384,12486
2021,Apr,4,22:36,false,2,4,2,8,1205,27543
2021,Apr,4,22:37,true,5,0,2,2,1267,7046
2021,Apr,4,22:38,true,6,2,7,5,2955,66954
2021,Apr,4,22:39,true,7,0,1,1,1058,3806
2021,Apr,4,22:40,true,2,4,1,1,1026,4155
2021,Apr,4,22:41,true,3,3,2,2,1367,8280
2021,Apr,4,22:42,true,6,3,1,1,919,3037
2021,Apr,4,22:43,true,8,0,2,2,1227,8876
2021,Apr,4,22:43,false,2,3,2,6,1176,15589
2021,Apr,4,22:44,true,8,7,1,1,912,3593
2021,Apr,4,22:45,true,6,5,5,5,1384,13249
2021,Apr,4,22:46,true,3,0,2,2,1295,10112
2021,Apr,4,22:47,true,2,4,1,1,891,4777
2021,Apr,4,22:48,true,3,4,6,10,1679,22787
2021,Apr,4,22:48,true,3,2,5,5,1457,14391
2021,Apr,4,22:49,true,2,0,1,1,906,3431
2021,Apr,4,22:50,true,2,2,1,1,792,3249
2021,Apr,4,22:51,true,8,0,6,10,1407,16113
2021,Apr,4,22:52,true,6,2,1,1,776,1951
2021,Apr,4,22:52,true,8,3,2,2,1155,7954
2021,Apr,4,22:53,true,8,3,5,5,1284,9264
2021,Apr,4,22:54,true,4,4,1,1,772,1906
2021,Apr,4,22:55,true,4,2,2,2,1027,7689
2021,Apr,4,22:56,true,8,0,1,1,683,1872
2021,Apr,4,22:57,true,1,10,2,2,950,6271
2021,Apr,4,22:57,true,8,0,2,2,913,5687
2021,Apr,4,22:58,true,6,0,1,1,689,2116
2021,Apr,4,22:59,false,1,2,1,2,633,3274
2021,Apr,4,23:00,true,5,2,2,2,874,6601
2021,Apr,4,23:00,true,4,4,7,5,2363,58838
2021,Apr,4,23:02,true,4,3,1,1,767,4582
2021,Apr,4,23:03,true,4,5,1,1,776,4394
2021,Apr,4,23:04,true,7,3,6,10,1501,18008
2021,Apr,4,23:05,true,7,0,2,2,1178,7443
2021,Apr,4,23:05,true,4,3,1,1,806,1798
2021,Apr,4,23:07,true,8,2,4,25,2799,80791
2021,Apr,4,23:09,true,5,3,1,1,934,2786
2021,Apr,4,23:10,true,5,3,6,10,1756,20952
2021,Apr,4,23:10,true,7,2,1,1,919,2720
2021,Apr,4,23:11,true,4,4,5,5,1661,12169
2021,Apr,4,23:12,true,1,4,5,5,1589,12715
2021,Apr,4,23:13,true,2,7,1,1,958,3087
2021,Apr,4,23:14,true,5,0,2,2,1461,11349
2021,Apr,4,23:14,true,8,0,1,1,906,2328
2021,Apr,4,23:15,true,7,0,3,10,2750,40790
2021,Apr,4,23:16,true,4,4,2,2,1314,9989
2021,Apr,4,23:17,false,4,3,4,300,2958,1099
2021,Apr,4,23:19,true,3,2,6,10,1575,39647
2021,Apr,4,23:20,true,4,0,1,1,967,2394
2021,Apr,4,23:21,true,4,3,2,2,1308,7486
2021,Apr,4,23:21,false,6,10,6,100,1802,312573
2021,Apr,4,23:22,true,2,3,5,5,1724,16197
2021,Apr,4,23:23,true,5,5,4,7,3264,36076
2021,Apr,4,23:25,true,8,3,7,5,3441,92669
2021,Apr,4,23:26,true,3,3,1,1,1352,5157
2021,Apr,4,23:27,true,8,2,1,1,1387,6501
2021,Apr,4,23:28,true,3,4,1,1,1309,5072
2021,Apr,4,23:29,true,8,2,4,35,3670,162995
2021,Apr,4,23:31,true,3,0,6,10,2713,41107
2021,Apr,4,23:31,true,3,0,2,2,2067,12154
2021,Apr,4,23:32,true,3,2,1,1,1428,3623
2021,Apr,4,23:33,true,5,2,6,10,2548,33023
2021,Apr,4,23:34,true,4,2,2,2,1962,12754
2021,Apr,4,23:35,true,1,2,2,2,1879,11744
2021,Apr,4,23:35,false,6,2,6,20,2659,87412
2021,Apr,4,23:36,true,4,0,2,2,0,0
2021,Apr,4,23:37,true,1,5,5,5,2505,22446
2021,Apr,4,23:38,true,6,7,1,1,1495,5090
2021,Apr,4,23:39,false,1,2,1,2,1416,7986
2021,Apr,4,23:39,true,1,4,7,5,4121,103068
2021,Apr,4,23:41,false,2,0,2,2,2013,12748
2021,Apr,4,23:42,true,3,5,2,2,2018,13005
2021,Apr,4,23:43,true,1,15,7,5,4067,99108
2021,Apr,4,23:45,false,1,0,1,1,1570,4111
2021,Apr,4,23:46,true,8,0,6,10,3114,45012
2021,Apr,4,23:46,true,8,2,1,1,1501,3298
2021,Apr,4,23:47,true,8,3,7,5,4289,104603
2021,Apr,4,23:49,true,4,0,8,35,4526,216375
2021,Apr,4,23:51,true,1,2,5,5,2669,25525
2021,Apr,4,23:52,true,4,2,5,5,2698,24632
2021,Apr,4,23:53,true,4,0,5,5,2670,24879
2021,Apr,4,23:54,true,7,5,2,2,2431,16649
2021,Apr,4,23:55,false,5,4,5,20,2555,72092
2021,Apr,4,23:56,true,6,2,1,1,1746,5327
2021,Apr,4,23:56,true,5,2,4,7,4586,48146
2021,Apr,4,23:58,true,2,4,5,5,2881,25141
2021,Apr,4,23:59,true,5,2,1,1,1668,3607
2021,Apr,5,00:00,true,3,7,5,5,2740,22296
2021,Apr,5,00:01,true,2,2,1,1,1515,3034
2021,Apr,5,00:01,true,6,2,1,1,1396,3587
2021,Apr,5,00:02,true,7,2,8,20,4003,164044
2021,Apr,5,00:04,true,8,15,5,5,2577,21617
2021,Apr,5,00:05,true,5,0,1,1,1445,3397
2021,Apr,5,00:06,true,5,3,2,2,2020,13471
2021,Apr,5,00:07,true,6,0,1,1,1402,3100
2021,Apr,5,00:08,true,6,2,5,5,2410,17700
2021,Apr,5,00:09,true,3,0,8,15,3864,123406
2021,Apr,5,00:10,false,5,2,5,10,2614,37786
2021,Apr,5,00:11,true,4,2,1,1,1553,3979
2021,Apr,5,00:12,false,5,2,5,10,2621,36776
2021,Apr,5,00:13,true,2,5,1,1,1510,3542
2021,Apr,5,00:14,true,3,4,2,2,2035,13603
2021,Apr,5,00:15,true,7,4,1,1,1413,3320
2021,Apr,5,00:15,true,4,0,1,1,1278,3023
2021,Apr,5,00:16,true,6,5,5,5,2362,18338
2021,Apr,5,00:17,true,4,4,2,2,1759,12181
2021,Apr,5,00:18,false,5,0,5,5,2432,18099
2021,Apr,5,00:19,true,2,2,5,5,2366,19295
2021,Apr,5,00:20,true,6,3,2,2,1716,10304
2021,Apr,5,00:21,true,8,5,6,10,2608,37800
2021,Apr,5,00:21,false,1,4,1,4,1239,10415
2021,Apr,5,00:22,true,7,0,1,1,1184,2849
2021,Apr,5,00:23,true,4,5,2,2,1556,9088
2021,Apr,5,00:24,true,3,2,2,2,1516,9310
2021,Apr,5,00:25,true,4,5,3,25,3230,119896
2021,Apr,5,00:26,true,4,2,1,1,1106,2916
2021,Apr,5,00:27,true,8,0,6,10,2330,34603
2021,Apr,5,00:28,true,8,3,2,2,1612,9221
2021,Apr,5,00:29,true,2,7,6,10,2330,33631
2021,Apr,5,00:29,false,5,3,5,15,2326,55700
2021,Apr,5,00:30,true,1,5,3,3,3423,19674
2021,Apr,5,00:32,false,2,0,2,2,1824,10206
2021,Apr,5,00:32,false,7,0,7,5,3644,96294
2021,Apr,5,00:34,true,7,20,2,2,1820,10315
2021,Apr,5,00:35,true,4,10,2,2,1814,10817
2021,Apr,5,00:36,true,6,0,3,2,3564,14481
2021,Apr,5,00:37,true,6,5,1,1,1323,5322
2021,Apr,5,00:38,true,4,2,2,2,1715,10293
2021,Apr,5,00:39,false,1,3,1,3,1128,5853
2021,Apr,5,00:40,true,4,2,1,1,1097,2966
2021,Apr,5,00:40,true,3,3,1,1,1026,2509
2021,Apr,5,00:41,true,3,4,2,2,1373,12567
2021,Apr,5,00:42,true,3,0,2,2,1342,11799
2021,Apr,5,00:43,true,4,0,1,1,867,2649
2021,Apr,5,00:44,true,3,4,6,10,1764,30045
2021,Apr,5,00:44,true,4,2,2,2,1176,6074
2021,Apr,5,00:45,true,3,4,5,5,1557,17222
2021,Apr,5,00:46,true,5,0,6,10,1729,31975
2021,Apr,5,00:47,true,6,3,2,2,1229,8011
2021,Apr,5,00:48,true,6,2,2,2,1165,8291
2021,Apr,5,00:48,true,8,2,2,2,1136,10440
2021,Apr,5,00:49,true,5,15,1,1,771,5283
2021,Apr,5,00:50,true,7,3,1,1,736,3104
2021,Apr,5,00:51,true,7,2,1,1,702,2860
2021,Apr,5,00:51,false,1,0,1,1,664,2966
2021,Apr,5,00:52,false,5,0,5,5,1208,19152
2021,Apr,5,00:53,true,5,0,1,1,619,2629
2021,Apr,5,00:54,true,4,5,5,5,1130,16868
2021,Apr,5,00:55,true,3,3,6,10,1363,27913
2021,Apr,5,00:55,true,6,2,2,2,1012,8648
2021,Apr,5,00:56,true,7,0,2,2,976,9265
2021,Apr,5,00:57,true,8,5,7,5,2176,62909
2021,Apr,5,00:59,true,3,0,2,2,971,8276
2021,Apr,5,00:59,true,1,2,3,4,2134,17871
2021,Apr,5,01:01,true,1,0,6,10,1623,24386
2021,Apr,5,01:01,true,5,4,3,4,2174,18348
2021,Apr,5,01:03,true,3,3,1,1,815,4218
2021,Apr,5,01:04,true,1,5,6,10,1621,22799
2021,Apr,5,01:04,false,2,3,2,6,1158,14778
2021,Apr,5,01:05,true,6,3,1,1,747,2160
2021,Apr,5,01:06,true,6,2,2,2,1071,6596
2021,Apr,5,01:07,true,3,0,5,5,1409,12766
2021,Apr,5,01:08,false,3,4,3,8,2155,32468
2021,Apr,5,01:09,true,4,2,1,1,705,2322
2021,Apr,5,01:10,true,8,2,1,1,680,2292
2021,Apr,5,01:11,true,7,3,1,1,632,2048
2021,Apr,5,01:11,true,8,3,1,1,583,1489
2021,Apr,5,01:12,true,7,2,5,5,1137,8116
2021,Apr,5,01:13,false,1,10,1,10,547,6131
2021,Apr,5,01:14,true,6,0,1,1,643,1579
2021,Apr,5,01:14,true,5,4,1,1,623,1725
2021,Apr,5,01:15,true,2,3,7,5,2014,62632
2021,Apr,5,01:17,true,5,0,6,10,1422,28669
2021,Apr,5,01:18,true,8,25,1,1,694,4146
2021,Apr,5,01:18,true,2,3,3,9,2083,36175
2021,Apr,5,01:20,true,5,0,6,10,1564,24337
2021,Apr,5,01:20,true,7,0,3,4,2114,19335
2021,Apr,5,01:21,true,6,3,2,2,1185,9930
2021,Apr,5,01:22,true,2,3,1,1,731,1379
2021,Apr,5,01:23,true,7,3,1,1,660,1420
2021,Apr,5,01:24,true,3,3,2,2,888,7575
2021,Apr,5,01:25,false,1,3,1,3,579,2879
2021,Apr,5,01:25,true,4,3,6,10,1295,19283
2021,Apr,5,01:26,true,5,0,1,1,593,1456
2021,Apr,5,01:27,true,1,4,3,15,1897,66985
2021,Apr,5,01:28,true,4,2,1,1,628,1192
2021,Apr,5,01:29,true,2,3,3,3,1890,15602
2021,Apr,5,01:30,true,8,4,5,5,1186,11183
2021,Apr,5,01:31,true,6,3,5,5,1182,9118
2021,Apr,5,01:32,true,2,2,1,1,616,1894
