Year,Month,Day,Time,Miss,Slot,SlotM,Spin,SpinM,Winners,Payout
2021,Mar,23,02:07,True,7,4,2,2,592,7402
2021,Mar,23,02:08,True,6,3,1,1,368,2336
2021,Mar,23,02:09,True,3,2,1,1,345,2237
2021,Mar,23,02:10,False,2,2,2,4,466,25174
2021,Mar,23,02:10,True,3,3,1,1,306,1830
2021,Mar,23,02:11,True,1,4,2,2,446,15067
2021,Mar,23,02:12,True,7,5,8,10,976,62013
2021,Mar,23,02:14,True,6,4,5,5,529,21014
2021,Mar,23,02:15,False,8,3,8,75,979,329958
2021,Mar,23,02:18,True,4,3,1,1,364,2252
2021,Mar,23,02:18,True,5,5,1,1,376,1950
2021,Mar,23,02:19,False,7,3,7,15,1107,273118
2021,Mar,23,02:21,True,8,7,4,15,1122,48164
2021,Mar,23,02:23,True,7,3,1,1,426,2922
2021,Mar,23,02:23,True,2,3,1,1,448,2768
2021,Mar,23,02:24,False,1,0,1,1,388,2963
2021,Mar,23,02:25,True,3,2,1,1,387,4136
2021,Mar,23,02:26,True,2,7,7,5,1138,50656
2021,Mar,23,02:28,True,8,5,5,5,643,7805
2021,Mar,23,02:28,True,4,3,5,5,681,8259
2021,Mar,23,02:29,True,4,3,7,5,1199,42970
2021,Mar,23,02:31,True,6,0,2,2,639,14399
2021,Mar,23,02:31,False,2,4,2,8,641,24107
2021,Mar,23,02:32,True,4,0,2,2,622,8913
2021,Mar,23,02:33,True,8,2,3,15,1157,48667
2021,Mar,23,02:34,True,6,4,1,1,449,3086
2021,Mar,23,02:35,True,3,3,2,2,610,7962
2021,Mar,23,02:36,False,1,2,1,2,400,5593
2021,Mar,23,02:36,True,3,5,1,1,389,4785
2021,Mar,23,02:37,True,2,2,4,100,1173,314726
2021,Mar,23,02:39,True,3,10,1,1,373,7766
2021,Mar,23,02:39,False,1,2,1,2,394,12867
2021,Mar,23,02:40,True,5,5,1,1,395,8641
2021,Mar,23,02:41,True,6,2,1,1,409,12142
2021,Mar,23,02:42,True,3,0,8,15,1223,55034
2021,Mar,23,02:44,True,4,0,1,1,417,8974
2021,Mar,23,02:44,True,4,0,3,3,1141,9100
2021,Mar,23,02:46,True,6,2,5,5,666,8265
2021,Mar,23,02:46,True,5,3,1,1,400,8200
2021,Mar,23,02:47,True,5,0,8,15,1184,108173
2021,Mar,23,02:49,True,5,2,1,1,411,12452
2021,Mar,23,02:50,True,1,2,2,2,583,17578
2021,Mar,23,02:50,True,4,4,2,2,579,6160
2021,Mar,23,02:51,True,7,4,2,2,590,8246
2021,Mar,23,02:52,True,8,4,1,1,407,4088
2021,Mar,23,02:53,True,2,0,1,1,383,6841
2021,Mar,23,02:54,True,6,3,2,2,506,6638
2021,Mar,23,02:54,False,2,3,2,6,540,14875
2021,Mar,23,02:55,False,4,0,4,15,1177,46500
2021,Mar,23,02:57,True,4,3,1,1,394,2660
2021,Mar,23,02:57,True,4,4,1,1,384,5703
2021,Mar,23,02:58,True,4,10,1,1,374,4183
2021,Mar,23,02:59,False,1,2,1,2,345,13338
2021,Mar,23,03:00,True,1,3,5,5,571,14557
2021,Mar,23,03:00,False,2,3,2,6,525,45204
2021,Mar,23,03:01,True,5,3,4,10,1116,36238
2021,Mar,23,03:03,True,6,2,2,2,557,13760
2021,Mar,23,03:04,True,6,0,1,1,379,9745
2021,Mar,23,03:04,True,8,2,1,1,391,9835
2021,Mar,23,03:05,True,5,4,1,1,375,9254
2021,Mar,23,03:06,True,5,2,1,1,350,10784
2021,Mar,23,03:07,True,2,2,1,1,337,10703
2021,Mar,23,03:07,True,7,3,1,1,313,10618
2021,Mar,23,03:08,True,5,4,2,2,443,15474
2021,Mar,23,03:09,True,2,3,1,1,296,6922
2021,Mar,23,03:10,True,4,4,1,1,309,6038
2021,Mar,23,03:10,True,1,7,5,5,400,7280
2021,Mar,23,03:11,True,8,0,3,7,828,19953
2021,Mar,23,03:12,True,8,2,1,1,340,3319
2021,Mar,23,03:13,False,5,0,5,5,445,3642
2021,Mar,23,03:14,True,8,0,1,1,324,1711
2021,Mar,23,03:15,True,4,2,1,1,317,1631
2021,Mar,23,03:15,True,8,5,2,2,392,8404
2021,Mar,23,03:16,True,4,0,3,2,768,4847
2021,Mar,23,03:17,True,1,3,5,5,402,2869
2021,Mar,23,03:18,True,6,0,2,2,397,6257
2021,Mar,23,03:19,True,8,2,1,1,289,1880
2021,Mar,23,03:20,True,8,2,1,1,285,2247
2021,Mar,23,03:20,False,3,4,3,60,632,126072
2021,Mar,23,03:22,True,2,15,5,5,394,3604
2021,Mar,23,03:22,False,1,0,1,1,312,2428
2021,Mar,23,03:23,True,1,0,2,2,419,8960
2021,Mar,23,03:24,True,3,4,8,15,857,52413
2021,Mar,23,03:26,True,4,2,2,2,436,6673
2021,Mar,23,03:26,True,8,0,1,1,355,2824
2021,Mar,23,03:27,True,7,3,1,1,335,2724
2021,Mar,23,03:28,True,7,0,2,2,445,6590
2021,Mar,23,03:29,True,8,2,1,1,301,2289
2021,Mar,23,03:29,True,4,0,1,1,298,2720
2021,Mar,23,03:30,True,8,2,2,2,394,5752
2021,Mar,23,03:31,True,5,2,3,20,739,28480
2021,Mar,23,03:32,True,6,5,2,2,418,3857
2021,Mar,23,03:33,True,8,2,5,5,434,4798
2021,Mar,23,03:33,True,3,25,2,2,433,5924
2021,Mar,23,03:34,False,5,7,5,35,452,26006
2021,Mar,23,03:35,True,4,5,8,50,0,0
2021,Mar,23,03:37,True,7,5,6,10,622,13902
2021,Mar,23,03:38,True,3,0,4,7,983,18689
2021,Mar,23,03:39,True,8,50,1,1,409,2637
2021,Mar,23,03:40,True,5,3,4,7,1025,22726
2021,Mar,23,03:42,True,3,2,2,2,574,14045
2021,Mar,23,03:42,True,3,2,1,1,367,2110
2021,Mar,23,03:43,True,6,3,1,1,364,2194
2021,Mar,23,03:44,True,4,3,5,5,558,14497
2021,Mar,23,03:45,False,1,3,1,3,343,4414
2021,Mar,23,03:46,True,1,15,3,10,958,18248
2021,Mar,23,03:47,False,2,0,2,2,524,5032
2021,Mar,23,03:47,True,7,3,1,1,377,2314
2021,Mar,23,03:48,True,4,3,2,2,457,3682
2021,Mar,23,03:49,True,3,3,5,5,507,3869
2021,Mar,23,03:50,True,6,7,1,1,323,1988
2021,Mar,23,03:51,True,4,2,5,5,483,3751
2021,Mar,23,03:51,True,7,2,1,1,299,1862
2021,Mar,23,03:52,False,2,3,2,6,444,9569
2021,Mar,23,03:53,True,1,0,2,2,439,2641
2021,Mar,23,03:54,True,4,0,2,2,420,2344
2021,Mar,23,03:55,True,6,2,2,2,421,3021
2021,Mar,23,03:55,True,8,0,1,1,286,2452
2021,Mar,23,03:56,True,3,5,7,5,854,31389
2021,Mar,23,03:58,True,8,2,2,2,400,3585
2021,Mar,23,03:59,True,7,4,5,5,459,5031
2021,Mar,23,04:00,True,4,7,1,1,297,3882
2021,Mar,23,04:00,True,2,20,5,5,437,3866
2021,Mar,23,04:01,True,2,10,5,5,467,4410
2021,Mar,23,04:02,True,7,0,1,1,288,2059
2021,Mar,23,04:03,True,5,0,3,10,781,13875
2021,Mar,23,04:04,True,8,4,1,1,281,2076
2021,Mar,23,04:05,True,7,4,2,2,428,4437
2021,Mar,23,04:06,True,8,0,6,10,516,26494
2021,Mar,23,04:06,True,8,4,5,5,477,18463
2021,Mar,23,04:07,True,5,10,3,15,770,19419
2021,Mar,23,04:08,True,3,7,5,5,502,19364
2021,Mar,23,04:09,True,6,20,1,1,295,1998
2021,Mar,23,04:10,True,8,2,2,2,479,2833
2021,Mar,23,04:11,True,6,0,5,5,515,20202
2021,Mar,23,04:12,True,3,4,5,5,504,19708
2021,Mar,23,04:13,True,3,3,2,2,458,3623
2021,Mar,23,04:13,True,5,3,2,2,436,4313
2021,Mar,23,04:14,True,2,3,5,5,499,20361
2021,Mar,23,04:15,True,8,0,1,1,256,1713
2021,Mar,23,04:16,True,7,3,2,2,404,2685
2021,Mar,23,04:17,True,4,3,1,1,230,1833
2021,Mar,23,04:17,True,7,2,2,2,354,2141
2021,Mar,23,04:18,True,2,2,1,1,212,2301
2021,Mar,23,04:19,True,2,3,1,1,180,1879
2021,Mar,23,04:20,True,4,20,1,1,197,1934
2021,Mar,23,04:21,True,3,0,1,1,195,1917
2021,Mar,23,04:21,False,5,2,5,10,298,31761
2021,Mar,23,04:22,True,8,3,2,2,314,1955
2021,Mar,23,04:23,True,7,3,2,2,325,2607
2021,Mar,23,04:24,True,3,5,1,1,204,1895
2021,Mar,23,04:24,False,1,3,1,3,205,3955
2021,Mar,23,04:25,True,8,2,6,10,371,25371
2021,Mar,23,04:26,True,4,0,2,2,355,3220
2021,Mar,23,04:27,False,1,0,1,1,207,2038
2021,Mar,23,04:28,True,7,5,5,5,347,19107
2021,Mar,23,04:28,True,8,0,5,5,340,19184
2021,Mar,23,04:29,True,6,2,1,1,200,1915
2021,Mar,23,04:30,True,8,4,2,2,323,3564
2021,Mar,23,04:31,True,3,3,1,1,192,2633
2021,Mar,23,04:31,False,2,10,2,20,309,24264
2021,Mar,23,04:32,True,2,15,1,1,214,2801
2021,Mar,23,04:33,True,2,15,5,5,349,23338
2021,Mar,23,04:34,True,4,0,2,2,387,4812
2021,Mar,23,04:34,True,8,0,5,5,375,21088
2021,Mar,23,04:35,True,7,0,2,2,389,4891
2021,Mar,23,04:36,True,2,0,3,3,671,7097
2021,Mar,23,04:37,True,3,3,1,1,242,2213
2021,Mar,23,04:38,True,8,2,5,5,352,14472
2021,Mar,23,04:39,True,5,2,1,1,211,1924
2021,Mar,23,04:39,True,4,3,2,2,351,3294
2021,Mar,23,04:40,True,2,0,1,1,198,3588
2021,Mar,23,04:41,True,6,3,1,1,180,3533
2021,Mar,23,04:42,True,5,4,2,2,314,5231
2021,Mar,23,04:43,True,1,0,6,10,351,8919
2021,Mar,23,04:43,True,4,2,2,2,315,4204
2021,Mar,23,04:44,True,1,3,5,5,346,5016
2021,Mar,23,04:45,True,2,2,5,5,341,9703
2021,Mar,23,04:46,True,7,2,3,7,539,15497
2021,Mar,23,04:47,True,4,5,2,2,344,4543
2021,Mar,23,04:48,True,6,10,1,1,227,2288
2021,Mar,23,04:48,False,2,4,2,8,347,15369
2021,Mar,23,04:49,True,8,3,5,5,376,6666
2021,Mar,23,04:50,True,3,3,5,5,387,6068
2021,Mar,23,04:51,True,2,3,3,8,582,11665
2021,Mar,23,04:52,True,3,3,1,1,236,2963
2021,Mar,23,04:53,False,2,3,2,6,387,12376
2021,Mar,23,04:53,True,2,3,5,5,402,6039
2021,Mar,23,04:54,True,2,0,5,5,423,6527
2021,Mar,23,04:55,False,1,0,1,1,233,2256
2021,Mar,23,04:56,True,4,20,1,1,211,1834
2021,Mar,23,04:56,True,4,3,1,1,216,1901
2021,Mar,23,04:57,True,1,3,5,5,365,5595
2021,Mar,23,04:58,True,1,4,2,2,379,5130
2021,Mar,23,04:59,False,5,2,5,10,391,28846
2021,Mar,23,04:59,True,1,0,7,5,633,40418
2021,Mar,23,05:01,True,4,2,5,5,441,6708
2021,Mar,23,05:02,True,6,3,4,10,662,25404
2021,Mar,23,05:03,True,1,3,2,2,427,5938
2021,Mar,23,05:04,False,1,3,1,3,268,4929
2021,Mar,23,05:05,True,8,2,1,1,255,2276
2021,Mar,23,05:06,True,3,3,1,1,243,2142
2021,Mar,23,05:06,True,3,0,2,2,379,5225
2021,Mar,23,05:07,True,3,5,1,1,213,2043
2021,Mar,23,05:08,True,8,3,5,5,351,6239
2021,Mar,23,05:09,True,2,3,1,1,202,1887
2021,Mar,23,05:09,True,8,5,3,20,522,39242
2021,Mar,23,05:10,True,4,3,1,1,220,2203
2021,Mar,23,05:11,True,7,7,1,1,219,2320
2021,Mar,23,05:12,False,1,10,1,10,213,12036
2021,Mar,23,05:13,True,5,2,1,1,241,2271
2021,Mar,23,05:13,True,6,2,2,2,312,8030
2021,Mar,23,05:14,True,7,3,2,2,324,7584
2021,Mar,23,05:15,True,4,5,1,1,234,2236
2021,Mar,23,05:16,False,1,0,1,1,230,2182
2021,Mar,23,05:16,True,5,3,8,20,562,43769
2021,Mar,23,05:19,True,5,2,1,1,236,2077
2021,Mar,23,05:19,False,1,0,1,1,239,2150
2021,Mar,23,05:20,True,5,3,3,7,531,17745
2021,Mar,23,05:21,True,7,2,6,10,336,9337
2021,Mar,23,05:22,True,3,3,2,2,328,8840
2021,Mar,23,05:23,True,3,4,7,5,613,21956
2021,Mar,23,05:24,True,4,15,1,1,272,2284
2021,Mar,23,05:25,False,1,2,1,2,285,3420
2021,Mar,23,05:26,True,3,3,6,10,394,8673
2021,Mar,23,05:27,True,4,2,3,4,646,10934
2021,Mar,23,05:28,True,4,3,5,5,407,6810
2021,Mar,23,05:29,True,5,3,1,1,269,2355
2021,Mar,23,05:29,False,7,7,7,35,660,221987
2021,Mar,23,05:31,True,3,2,1,1,237,2204
2021,Mar,23,05:32,True,5,4,1,1,275,2259
2021,Mar,23,05:33,True,6,4,1,1,282,2182
2021,Mar,23,05:33,True,3,2,1,1,271,2093
2021,Mar,23,05:34,True,4,5,2,2,378,3800
2021,Mar,23,05:35,True,8,3,1,1,285,2581
2021,Mar,23,05:36,True,8,0,2,2,345,3299
2021,Mar,23,05:36,True,3,4,2,2,351,9756
2021,Mar,23,05:37,True,8,2,2,2,370,3699
2021,Mar,23,05:38,True,6,3,2,2,353,4009
2021,Mar,23,05:39,True,8,3,2,2,351,3478
2021,Mar,23,05:39,False,3,2,3,6,648,23668
2021,Mar,23,05:41,True,4,3,1,1,271,3073
2021,Mar,23,05:41,True,8,2,1,1,281,2749
2021,Mar,23,05:42,True,8,3,1,1,293,3115
2021,Mar,23,05:43,True,5,3,1,1,255,2911
2021,Mar,23,05:44,True,3,0,1,1,244,2650
2021,Mar,23,05:44,False,2,4,2,8,289,6322
2021,Mar,23,05:45,True,3,5,1,1,230,2295
2021,Mar,23,05:46,True,8,2,3,2,573,3401
2021,Mar,23,05:47,True,3,3,1,1,241,2538
2021,Mar,23,05:48,True,4,0,2,2,279,2300
2021,Mar,23,05:49,True,7,2,5,5,299,10477
2021,Mar,23,05:49,False,5,0,5,5,332,10517
2021,Mar,23,05:50,True,5,0,1,1,232,2916
2021,Mar,23,05:51,True,3,0,1,1,226,2723
2021,Mar,23,05:52,True,3,0,2,2,287,2225
2021,Mar,23,05:52,True,7,2,3,2,499,4006
2021,Mar,23,05:54,True,4,2,2,2,293,2600
2021,Mar,23,05:54,True,8,4,1,1,203,2823
2021,Mar,23,05:55,True,7,2,1,1,215,3026
2021,Mar,23,05:56,True,8,0,2,2,260,1919
2021,Mar,23,05:57,True,7,2,1,1,202,3020
2021,Mar,23,05:58,True,8,7,1,1,197,2718
2021,Mar,23,05:58,False,2,2,2,4,250,20151
2021,Mar,23,05:59,True,2,0,1,1,211,2713
2021,Mar,23,06:00,True,3,5,1,1,212,2748
2021,Mar,23,06:01,True,4,0,2,2,249,1984
2021,Mar,23,06:02,True,6,3,1,1,209,3181
2021,Mar,23,06:02,True,3,0,5,5,229,3311
2021,Mar,23,06:03,True,7,2,4,10,512,13334
2021,Mar,23,06:05,True,2,2,4,15,522,24485
2021,Mar,23,06:06,True,8,2,3,3,537,5767
2021,Mar,23,06:08,False,5,2,5,10,335,27573
2021,Mar,23,06:09,True,6,0,5,5,346,25092
2021,Mar,23,06:09,True,7,3,1,1,254,2790
2021,Mar,23,06:10,False,5,3,5,15,307,5386
2021,Mar,23,06:11,True,3,3,2,2,342,1804
2021,Mar,23,06:12,True,8,4,1,1,244,2799
2021,Mar,23,06:13,True,2,10,5,5,334,4567
2021,Mar,23,06:13,True,8,2,6,10,386,19295
2021,Mar,23,06:14,True,4,2,8,50,679,65968
2021,Mar,23,06:16,True,4,50,1,1,271,2905
2021,Mar,23,06:17,True,5,15,1,1,275,2993
2021,Mar,23,06:18,True,1,7,2,2,396,9173
2021,Mar,23,06:19,True,2,2,5,5,416,3244
2021,Mar,23,06:20,True,2,7,1,1,277,2806
2021,Mar,23,06:20,True,7,5,6,10,437,6123
2021,Mar,23,06:21,True,8,3,1,1,286,1298
2021,Mar,23,06:22,True,4,5,1,1,272,1264
2021,Mar,23,06:23,True,1,2,4,10,707,11393
2021,Mar,23,06:24,True,3,3,1,1,283,610
2021,Mar,23,06:25,True,5,3,1,1,284,1334
2021,Mar,23,06:26,True,3,5,6,10,447,8622
2021,Mar,23,06:27,True,5,0,1,1,274,1214
2021,Mar,23,06:27,True,6,2,1,1,283,1276
2021,Mar,23,06:28,False,2,10,2,20,335,85773
2021,Mar,23,06:29,True,8,3,2,2,346,12146
2021,Mar,23,06:30,True,1,4,4,10,675,12365
2021,Mar,23,06:31,True,6,2,1,1,314,1780
2021,Mar,23,06:32,True,4,2,2,2,384,3147
2021,Mar,23,06:33,True,4,0,3,9,654,19821
2021,Mar,23,06:34,False,1,10,1,10,314,8889
2021,Mar,23,06:35,False,1,2,1,2,326,2372
2021,Mar,23,06:36,True,1,3,2,2,436,3891
2021,Mar,23,06:37,True,3,4,1,1,338,1708
2021,Mar,23,06:38,True,2,2,1,1,310,1625
2021,Mar,23,06:38,True,1,2,6,10,372,8232
2021,Mar,23,06:39,False,5,4,5,20,405,9080
2021,Mar,23,06:40,True,3,10,7,5,722,26530
2021,Mar,23,06:42,True,8,7,1,1,327,1413
2021,Mar,23,06:42,True,8,4,2,2,443,4379
2021,Mar,23,06:43,False,1,2,1,2,338,2818
2021,Mar,23,06:44,True,4,2,2,2,413,9163
2021,Mar,23,06:45,True,3,2,2,2,385,3970
2021,Mar,23,06:46,True,3,0,2,2,376,3537
2021,Mar,23,06:46,True,3,0,1,1,309,1242
2021,Mar,23,06:47,False,2,0,2,2,356,3753
2021,Mar,23,06:48,True,7,2,1,1,289,1826
2021,Mar,23,06:49,False,2,2,2,4,337,5998
2021,Mar,23,06:50,True,8,5,6,10,367,8865
2021,Mar,23,06:50,False,1,7,1,7,280,5402
2021,Mar,23,06:51,True,4,2,1,1,303,698
2021,Mar,23,06:52,True,5,2,7,5,681,18763
2021,Mar,23,06:54,True,5,2,6,10,393,6215
2021,Mar,23,06:54,True,4,2,1,1,330,1987
2021,Mar,23,06:55,True,5,3,8,20,718,40347
2021,Mar,23,06:57,True,3,4,1,1,344,1832
2021,Mar,23,06:58,True,5,2,2,2,442,4359
2021,Mar,23,06:59,True,2,4,1,1,331,1458
2021,Mar,23,07:00,True,2,15,1,1,317,1665
2021,Mar,23,07:30,True,1,0,2,2,8,4
2021,Mar,23,07:30,False,1,3,1,3,40,128
2021,Mar,23,07:31,True,8,3,1,1,65,56
2021,Mar,23,07:32,True,5,2,2,2,129,441
2021,Mar,23,07:33,True,3,3,2,2,154,454
2021,Mar,23,07:33,True,6,0,5,5,201,1134
2021,Mar,23,07:34,True,2,4,1,1,148,304
2021,Mar,23,07:35,True,7,0,1,1,162,279
2021,Mar,23,07:36,True,8,3,1,1,168,377
2021,Mar,23,07:36,True,7,0,2,2,254,1540
2021,Mar,23,07:37,True,5,10,1,1,183,312
2021,Mar,23,07:38,False,5,2,5,10,300,3627
2021,Mar,23,07:39,True,8,2,2,2,308,2183
2021,Mar,23,07:39,True,8,3,1,1,228,430
2021,Mar,23,07:40,True,8,2,3,10,539,5429
2021,Mar,23,07:41,True,7,3,2,2,353,2614
2021,Mar,23,07:42,True,3,0,2,2,374,2671
2021,Mar,23,07:43,False,5,4,5,20,375,12947
2021,Mar,23,07:44,False,2,3,2,6,384,6837
2021,Mar,23,07:44,True,3,2,1,1,316,856
2021,Mar,23,07:45,True,7,2,1,1,302,732
2021,Mar,23,07:46,True,4,3,2,2,396,3116
2021,Mar,23,07:47,True,7,4,2,2,396,3598
2021,Mar,23,07:47,True,2,5,1,1,281,468
2021,Mar,23,07:48,False,3,0,3,25,581,13771
2021,Mar,23,07:49,True,1,10,2,2,401,4007
2021,Mar,23,07:50,True,3,3,1,1,325,740
2021,Mar,23,07:51,True,7,0,6,10,493,8355
2021,Mar,23,07:52,True,8,0,1,1,319,1882
2021,Mar,23,07:52,True,1,10,5,5,470,2554
2021,Mar,23,07:53,False,3,4,3,20,727,16693
2021,Mar,23,07:55,True,5,4,1,1,350,1256
2021,Mar,23,07:55,False,8,0,8,50,833,40406
2021,Mar,23,07:57,False,2,0,2,2,529,3587
2021,Mar,23,07:58,True,7,3,1,1,402,1354
2021,Mar,23,07:59,True,5,3,2,2,515,4002
2021,Mar,23,08:00,True,5,7,1,1,424,1429
2021,Mar,23,08:00,True,7,4,2,2,531,3012
2021,Mar,23,08:01,True,8,4,2,2,492,2930
2021,Mar,23,08:02,True,3,2,1,1,389,1343
2021,Mar,23,08:03,True,5,2,1,1,366,1324
2021,Mar,23,08:03,True,6,3,1,1,346,1531
2021,Mar,23,08:04,True,7,0,1,1,350,1272
2021,Mar,23,08:05,False,1,0,1,1,328,1252
2021,Mar,23,08:06,True,4,2,2,2,401,3769
2021,Mar,23,08:07,True,5,0,1,1,292,1548
2021,Mar,23,08:07,False,1,5,1,5,335,5117
2021,Mar,23,08:08,True,6,2,4,25,780,34624
2021,Mar,23,08:10,True,1,10,4,25,817,37634
2021,Mar,23,08:11,True,4,5,2,2,513,4132
2021,Mar,23,08:12,True,7,3,1,1,474,2062
2021,Mar,23,08:13,False,4,3,4,30,871,49121
2021,Mar,23,08:15,True,6,3,5,5,595,5475
2021,Mar,23,08:16,True,8,3,7,5,1056,41846
2021,Mar,23,08:17,True,5,0,7,5,1114,29393
2021,Mar,23,08:19,True,8,5,6,10,811,9824
2021,Mar,23,08:20,True,5,0,1,1,559,4456
2021,Mar,23,08:21,True,3,2,1,1,528,4504
2021,Mar,23,08:21,True,4,2,3,8,1163,15041
2021,Mar,23,08:23,True,8,5,2,2,648,3140
2021,Mar,23,08:24,True,7,2,6,10,761,8522
2021,Mar,23,08:24,True,4,0,1,1,529,4404
2021,Mar,23,08:25,True,3,0,2,2,612,5414
2021,Mar,23,08:26,True,5,0,6,10,746,9959
2021,Mar,23,08:27,True,8,15,1,1,482,7030
2021,Mar,23,08:27,True,1,3,2,2,614,3381
2021,Mar,23,08:28,True,1,5,2,2,572,3858
2021,Mar,23,08:29,True,4,3,2,2,556,5474
2021,Mar,23,08:30,True,4,3,1,1,447,2790
2021,Mar,23,08:31,True,8,5,5,5,578,4653
2021,Mar,23,08:31,True,3,2,1,1,385,3862
2021,Mar,23,08:32,True,1,3,5,5,538,3341
2021,Mar,23,08:33,True,8,0,1,1,389,1534
2021,Mar,23,08:34,True,7,0,1,1,362,1359
2021,Mar,23,08:35,True,2,3,1,1,365,1549
2021,Mar,23,08:36,True,7,3,8,20,951,25897
2021,Mar,23,08:37,True,6,4,1,1,369,1340
2021,Mar,23,08:38,True,5,3,1,1,388,1385
2021,Mar,23,08:39,False,7,5,7,25,965,188253
2021,Mar,23,08:41,True,8,0,1,1,395,1384
2021,Mar,23,08:42,True,8,20,2,2,517,4174
2021,Mar,23,08:43,False,3,5,3,45,1045,87370
2021,Mar,23,08:44,True,2,2,6,10,740,26163
2021,Mar,23,08:45,True,4,4,6,10,777,29052
2021,Mar,23,08:46,True,3,7,2,2,659,11744
2021,Mar,23,08:46,True,4,5,1,1,527,1981
2021,Mar,23,08:47,True,3,7,1,1,512,1910
2021,Mar,23,08:48,True,2,10,1,1,497,1642
2021,Mar,23,08:49,True,5,15,2,2,662,4779
2021,Mar,23,08:50,True,5,7,1,1,496,2003
2021,Mar,23,08:50,True,4,3,1,1,510,2748
2021,Mar,23,08:51,True,1,3,2,2,579,4272
2021,Mar,23,08:52,True,8,2,5,5,687,5672
2021,Mar,23,08:53,True,1,5,6,10,742,9517
2021,Mar,23,08:54,True,8,0,2,2,619,5426
2021,Mar,23,08:55,True,3,3,2,2,592,4494
2021,Mar,23,08:55,True,3,2,4,10,1208,18349
2021,Mar,23,08:57,True,2,10,5,5,692,4925
2021,Mar,23,08:58,True,4,10,5,5,719,5537
2021,Mar,23,08:59,True,7,0,5,5,720,6580
2021,Mar,23,08:59,True,7,15,6,10,828,9865
2021,Mar,23,09:00,True,2,2,1,1,542,2161
2021,Mar,23,09:01,True,2,4,1,1,513,1694
2021,Mar,23,09:02,True,2,10,1,1,491,1499
2021,Mar,23,09:03,False,6,2,6,20,693,13822
2021,Mar,23,09:04,True,5,0,1,1,454,1585
2021,Mar,23,09:04,True,7,2,1,1,455,1613
2021,Mar,23,09:05,True,4,3,5,5,674,6866
2021,Mar,23,09:06,True,3,5,4,7,1225,13688
2021,Mar,23,09:08,False,6,3,6,30,829,25704
2021,Mar,23,09:08,True,4,2,1,1,515,1556
2021,Mar,23,09:09,True,8,4,2,2,697,6393
2021,Mar,23,09:10,True,8,2,3,5,1158,11721
2021,Mar,23,09:11,False,5,3,5,15,803,18888
2021,Mar,23,09:12,True,4,2,1,1,546,2073
2021,Mar,23,09:13,True,8,2,3,12,1146,23180
2021,Mar,23,09:14,False,8,2,8,30,1337,81443
2021,Mar,23,09:16,True,1,20,6,10,965,9151
2021,Mar,23,09:17,True,8,3,2,2,857,3938
2021,Mar,23,09:18,True,2,4,8,30,1442,39772
2021,Mar,23,09:20,True,8,7,1,1,706,2706
2021,Mar,23,09:21,True,8,4,2,2,885,3849
2021,Mar,23,09:22,True,1,4,3,4,1516,11268
2021,Mar,23,09:23,True,2,7,5,5,1067,8497
2021,Mar,23,09:24,True,6,3,7,5,1679,41276
2021,Mar,23,09:25,True,5,0,4,25,0,0
2021,Mar,23,09:27,True,8,3,2,2,1034,5051
2021,Mar,23,09:28,True,2,15,4,10,1803,20579
2021,Mar,23,09:29,True,2,3,4,7,1825,15770
2021,Mar,23,09:31,True,4,2,1,1,892,3416
2021,Mar,23,09:32,True,5,0,4,15,1968,45557
2021,Mar,23,09:33,True,4,4,1,1,885,2770
2021,Mar,23,09:34,True,5,0,6,10,1481,23706
2021,Mar,23,09:35,True,1,3,6,10,1554,23616
2021,Mar,23,09:36,True,5,2,2,2,1275,12469
2021,Mar,23,09:36,True,2,3,7,5,2222,62362
2021,Mar,23,09:38,False,3,7,3,14,2107,53975
2021,Mar,23,09:39,True,6,3,1,1,969,1985
2021,Mar,23,09:40,True,8,3,1,1,882,2344
2021,Mar,23,09:41,True,6,3,1,1,869,2016
2021,Mar,23,09:42,True,7,0,2,2,1063,27060
2021,Mar,23,09:42,False,4,2,4,6,2078,19816
2021,Mar,23,09:44,True,6,3,1,1,806,1560
2021,Mar,23,09:45,True,7,0,2,2,997,24629
2021,Mar,23,09:46,True,6,3,1,1,684,1580
2021,Mar,23,09:47,False,1,0,1,1,637,1640
2021,Mar,23,09:47,True,4,3,3,3,1603,11407
2021,Mar,23,09:49,True,6,2,2,2,786,5528
2021,Mar,23,09:49,True,7,5,5,5,971,12359
2021,Mar,23,09:50,True,7,2,5,5,1010,16946
2021,Mar,23,09:51,True,6,0,7,5,1716,39619
2021,Mar,23,09:53,True,8,3,2,2,914,9953
2021,Mar,23,09:53,True,6,7,5,5,1065,17497
2021,Mar,23,09:54,True,1,10,5,5,1143,17751
2021,Mar,23,09:55,True,1,3,2,2,957,14440
2021,Mar,23,09:56,False,2,3,2,6,877,39478
2021,Mar,23,09:57,True,6,4,1,1,742,3769
2021,Mar,23,09:57,True,3,0,1,1,718,3205
2021,Mar,23,09:58,True,5,2,1,1,615,3888
2021,Mar,23,09:59,True,7,25,1,1,562,2957
2021,Mar,23,10:00,True,4,0,5,5,803,15800
2021,Mar,23,10:01,True,4,3,2,2,730,15585
2021,Mar,23,10:01,False,6,5,6,50,1016,61521
2021,Mar,23,10:02,True,8,0,3,20,1491,64873
2021,Mar,23,10:04,True,4,3,1,1,602,1241
2021,Mar,23,10:04,True,6,4,1,1,649,1531
2021,Mar,23,10:05,True,7,0,1,1,635,1519
